rhyme scheme	stanza	filename	stanza number (in file)
ABAB	"Og blendet stod jeg og måtte ta deg
i hånden opp som et hellig funn;
Og hver gang øynene vek ifra deg,
så så jeg like til verdens bunn."	2014102306006_103_annotated.txt	10
ABAB	"Livet skal bli deg slik en pest,
verden så tom og grå,
at du sier av hjertet: Døden er best,
la alt dette smuss forgå!"	2014102306006_103_annotated.txt	11
TAABCCB	"STEVNEMØTET
Aftnen er stille,
timene trille
lyd-løse ned i det evige vell.
Kun mine tanker
lyttende vanker;
vil hun ei komme i kveld?"	2006081000055_22_annotated.txt	0
AABCCB	"Vinteren drømmer,
stjernene svømmer
gjennom dens flor-lette syner og ler,
nevnende sommer,
elskov og blommer;
tør hun ei møte meg mer?"	2006081000055_22_annotated.txt	1
AABCCD	"Havet med pannen
islagt mot stranden
sukker i lengsel og reise-syk ro.
Skipe for anker,
seil-fylte tanker;
å, vi må finnes, vi to"	2006081000055_22_annotated.txt	2
AABCCB	"Sneen har dalet,
tumlet og malet
eventyr-lett i den skog-dunkle hei;
dyrene lister,
slag-skygger frister;
var det ditt fottrinn?  å nei!"	2006081000055_22_annotated.txt	3
AABCCB	"Motet du savner,
rim-frosten favner
lengselens grener, fortryllet du står.
Men jeg tør sprenge
dekket og trenge
inn hvor i drømme du går."	2006081000055_22_annotated.txt	4
AABCCB	"Just som jeg favnet ditt liv,
just som jeg hviskede: bliv!
vek meg ditt blikk.
Just som jeg nådde din munn,
just i tilståelsens stund
fra meg du gikk."	2006081000055_22_annotated.txt	5
AABCCB	"Aldri var øyet så fullt,
aldri ditt vesen så hullt
som da du gikk.
Aldri ditt håndtrykk så fast
som det i vemod og hast
til avskjed jeg fikk."	2006081000055_22_annotated.txt	6
AABCCB	"Hvorfor fly elskovens luft,
ordet i blomst og i duft
give du meg.
Husk at all skjønnhet på jord
bor i de evige ord:
«Jeg elsker deg!»"	2006081000055_22_annotated.txt	7
TAABBCC	"TA DET ROLIG
Nå er det vår. Og vi har vårsorg begge to.
Jeg sørger mest for mine gamle sko.
De er usigelig så alderstegne nu,
og både overlær og såler er itu.
Det siler vann i dem på kryss og tvers.
Og alle ser jeg er en mann som lager vers."	2011102708082_73_annotated.txt	0
AABBCC	"Din sjel er anderledes sart og fin:
du ønsker deg non dun om halsen din.
En sånn en boa som de andre har.
Det er så flaut å gå med halsen bar.
Med maraboufjær som det bruser i
og som småpiker likner puser i"	2011102708082_73_annotated.txt	1
AABB	"Men ta det rolig. Det er rart med kjærlighet:
den truer talg av trebokk, som du vet.
Ja, selv om jeg går skoa av meg
så får du få en boa av meg!"	2011102708082_73_annotated.txt	2
TABAB	"DEN NYE KAMERAT
Den unge, lyse gutten der, som står
og tar imot ved høvlen, er han ny?
En ganske fersk en, ja. Han kom igår
fra landet. Kan vel se at han er sky!"	2011102708082_82_annotated.txt	0
ABAB	"Han tar imot de gule, glatte bord
og stabler dem, litt handløst, til en bør,
urolig, når han føler noen glor 
han har vel bare lagt opp bakhon før."	2011102708082_82_annotated.txt	1
ABAB	"Hans hår er lyst som gyllen høvelspån
og luggen vilter, ingen oljesveis,
og mørkebrunt og rødt er fjeset på'n,
ja rent som strøket med mahognibeis!"	2011102708082_82_annotated.txt	2
ABAB	"Han er visst lei seg. Det er ikke godt
å komme rett fra skau og fuglesang
og inn i slikt et støvet mørkekott
med sånt et helvetsleven dagen lang."	2011102708082_82_annotated.txt	3
ABAB	"Men ta det rolig, kamerat. Det går!
Snart er du like bleik som en av oss.
Og du vil rase over dine kår
bli like rød som vi av hat og tross."	2011102708082_82_annotated.txt	4
ABAB	"Men du vil også skjønne, kamerat,
at gjennom denne skapende fabrikk
går veien til vår drømte nye stat
vårt arbeids republikk!"	2011102708082_82_annotated.txt	5
TABCD	"SETT FRA KIRKEGÅRDEN
De sparsomme lykkestunder
som livet hernede ga
forsinker oss på vår vandring
og stanser oss ved vår grav."	2014102306006_62_annotated.txt	0
ABCB	"Forunderlig nå å tenke
på en dag i ungdommens vår
med solglitter over havet
og søndenvind i ditt hår!"	2014102306006_62_annotated.txt	1
ABCB	"Da stod vi og eide livet,
men plutselig kom der en dag
da ingenting mere lyste
og hjertet slog tunge slag."	2014102306006_62_annotated.txt	2
ABAB	"Og en vei uten mål og ende
lå foran oss skjult i vé
hvis ild vi klart kunne kjenne
skjønt vi ingenting kunne se."	2014102306006_62_annotated.txt	3
ABCB	"Dog minnet lever og lyser
om den klare høysommerdag
da vi første gang drakk av lykken
i fulle og dype drag."	2014102306006_62_annotated.txt	4
ABAB	"Og her foran hullet i jorden
flammer det opp igjen
og legger sin glans over fjorden
så jeg ingenting ser uten den."	2014102306006_62_annotated.txt	5
TIABAB	"FRIDTJOF NANSEN
(1895.)
Han satte ut, som tanken går
fra kjent mot ukjent, ved å ane.
Århundrers gjetning angstfull står
der han forsvant med Norges fane."	2006081000055_53_annotated.txt	0
ABAB	"Normanna-åndens mot og tro
i fanen våker hos den sterke.
Når ser vi dem igjen, de to,
den ranke mann med Norges merke?"	2006081000055_53_annotated.txt	1
ABAB	"Det er som hadde han om bord
det unge Norges unge lykke,
som henter han oss hjem fra Nord
i midnattssol vårt seiers-smykke."	2006081000055_53_annotated.txt	2
ABAB	"Som fra vår tvedrakt ut han brøt,
de vonde ånder å besverge;
for smeltet i en stordåds glød,
vi herdes sammen til ett verge."	2006081000055_53_annotated.txt	3
TABAB	"KALSEN
I kveld er Kalsen full igjen. Hør tonen fra hans strupe
det er just ikke gull i den, nei heller rustent malm!
«Ja Kalsen å en karlakarl, en jåkel te å supe,
sir Svenske-Anders. «Sela! som det står i Davids psalm!»"	2011102708082_70_annotated.txt	0
ABAB	"Ja, Kalsen er på veien hjem. Han brøler så det klirrer
i vindusruter helt tiltaks i gårdene omkring.
Og kjerringene koser seg, og sladderen den svirrer:
«Nå får åa Hulda, kona hass, en real kamp i sving!"	2011102708082_70_annotated.txt	1
ABAB	"For hu er ikke grei, å nei, å komma te på knea,
hu har sin egen fine sveis å mestre Kalsen på.
Vi kjenner a, for vi har sjæl så ofte måtti be'a
å spara litt på dynamitten! Bare bi litt nå!»"	2011102708082_70_annotated.txt	2
ABAB	"Men Kalsen styrer syngende og glad igjennom gaten.
Det ruller nokså ille, og han setter sjøgangsben
til ungeflokkens store fryd: «Hå, se på akrobaten!
Og virkelig  han undgår flott den lumske rennesten."	2011102708082_70_annotated.txt	3
ABAB	"Det bærer gjennom porten. Men opp trappen må han krabbe —
dog glir han likefullt og triller ned en seks-syv trinn.
Det larmer som der hadde ramlet ned en huggestabbe,
men Kalsen slipper fra det med en rift på høyre kinn!"	2011102708082_70_annotated.txt	4
ABAB	"Omsider er han oppe. Men en storm som den han møter
ikveld har Kalsen aldri møtt på noe hav han for.
Da hadde det vært bedre med arrest og brisk og bøter.
Der flyr det alt imot ham et par jernbeslåtte skor!"	2011102708082_70_annotated.txt	5
ABAB	"«Du lyse gud! Nei Kalsa, det er kvinnfolk som kan lyne
det spruter gnister ta å som en smergelslipestein,
sir konene i trappen, «ho! Der fikk 'n en i trynet!
Og enda ser a ut som a var bare skinn og bein!"	2011102708082_70_annotated.txt	6
ABAB	"Det ender med at Kalsen prøver å flykte fra det hele.
Forgjeves! Hun er grådig som en gribb, og han en klut.
Han kryper under kjøkkenbordet uten munn og mæle.
Han synger ikke lenger. Men hans kone synger ut!"	2011102708082_70_annotated.txt	7
ABAB	"Så tar hun sjalet om seg og går ut. Og stenger døren.
Og Kalsen sitter fengslet. Uten øl og uten mat.
Han holder seg om hodet, ti det suser for hans øren —
det suser,  ja det suser som en stillehavspassat!"	2011102708082_70_annotated.txt	8
ABAB	"Han smiler rørt ved tanken. Og han synger litt og tuter
ved minnet om de sydhavspikers gylne deilighet.
Den gang var Kalsen fri og kunde velge mellom skuter!
Men nå — nå er han fange i sin egen leilighet."	2011102708082_70_annotated.txt	9
ABAB	"Hva, satan ...? Nei så pinadø om Kalsen er non fange,
han skal vel alltids ennå kunne hoppe overbord!
For hvem kan si han noen gang så Anton Kalsen bange?
Nei det er rekti, Kalsen — det var jaggu sanne ord!"	2011102708082_70_annotated.txt	10
ABAB	"Han kravler opp i vinduet, slår neven inn i ruten
så glasset raser singlende mot gårdens støpte sten 
og smiler triumferende og hopper ut fra skuten!
Og tre etasjers fall er nokså drøyt for gamle ben."	2011102708082_70_annotated.txt	11
ABAB	"Men — fulle folk kan aldri slå seg helt ihjel, sir mange.
Og Kalsen ligger levende på lægevaktens bord
og mumler stolt: Nei pinedø om Kalsen er non fange!
Han brakk nok begge benene, men står på sine ord."	2011102708082_70_annotated.txt	12
TABCB	"SIMEON
I Herrens hus en olding
hver dag man kunde se.
Hans rygg var krum, og håret
var hvitt som viddens sne;"	2011042608056_16_annotated.txt	0
AABCDC	"hans hender skalv, hans gang var tung,
men ånden ennu sterk og ung.
Ti viss og fast han ventet
ifølge Herrens bud —
at før hans øye luktes,
han skulle se sin Gud."	2011042608056_16_annotated.txt	1
AABCDEFF	"Og lengslen med hvert åndedrag
steg frem mot Herrens frelsesdag.
Se derfor tindrer øyet
med ungdoms varme ild,
og derfor ler rundt munnen
så lykkelig et smil
og han har lys rundt pannen sin
som ser han alt i himlen inn."	2011042608056_16_annotated.txt	2
TABCB	"ST. PAULI  HAMBURG
I fest og rus lå Reperbahn
med grå og syke trær
i gassblått buelampelys:
den brede vei er her."	2011102708082_45_annotated.txt	0
ABCB	"Den strekker seg fra Hamburgs havn
og inn i byens grav.
Her kan man synke dypt og godt
som på de store hav."	2011102708082_45_annotated.txt	1
ABCB	"Avsindig stimer gatens barn
som jaget av en ve
mot gledens åpne, hvite favn:
kafé og varieté."	2011102708082_45_annotated.txt	2
ABCB	"Der danser nordens sorte last
med sydens røde synd
til saxofoners hæse brøl
og banjostrengers nynn."	2011102708082_45_annotated.txt	3
ABCB	"Og det er deilig å forgå
for mennesker og dyr!
Og dette er vår siste natt,
og ingen morgen gryr."	2011102708082_45_annotated.txt	4
ABCB	"Men oppe i den mørke luft
imellom tårn og spir
der lister storby-satan om
og ser på med et flir."	2011102708082_45_annotated.txt	5
ABCCI	"Ei annet fra ditt rike har draget deg her ned
enn din den uten like bunnløse kjærlighet
hvormed du ville dra all verden til ditt bryst
og vende all dens plage til herlighet og lyst.
(L. 73, 5.)"	2009013000065_14_annotated.txt	0
ABABCDDC	"Å herre, deg miskunne,
min Gud og skapermann !
Jeg gange må tilgrunne,
hjelp du som hjelpe kan.
Jeg slår min lit
til deg som kan bevare
min sjel fra synd og fare
Gud se i nåde hit."	2011041408047_48_annotated.txt	0
TAABBCCDE	"GAMLE HELTBERG
Jeg gikk på en liten, meget pyntelig skole,
på hvilken både kirke og stat kunne stole.
Den dreidde helt stillferdig i stats-maskineriet,
og skjønt det kunne høres på hjule-knirkeriet
at sjelden den smurtes av åndens talg,
så var på hine kanter slett intet valg:
vi måtte gå der til vi ble store.
Jeg gikk der også, men leste Snorre."	2006081000055_39_annotated.txt	0
ABAB	"De samme bøker, de selv-samme tanker,
som lærer etter lærer på kongelig forordning
i slekt etter slekt selv-forsagende banker,
og som ene skaffer lærer og lærling befordring!"	2006081000055_39_annotated.txt	1
ABAB	"De samme bøker, de selvsamme tanker,
som flinkt av hele slekten gjør en eneste én,
en fortreffelig fyr som kan stå på ett ben
og ramse hele leksen, som der slippes et anker!"	2006081000055_39_annotated.txt	2
AABB	"De samme bøker, de selvsamme tanker,
ifra Hammerfest til Mandal  (sådan staten oss sanker
i en allting og oss alle konserverende forening,
hvori alle pene folk får én eneste mening!)"	2006081000055_39_annotated.txt	3
ABBA	"De samme bøker, de selv-samme tanker
kamratene åt; men jeg tapte appetitten
og så lenge vrakte kosten, til jeg endelig ble kvitt den
og hoppet så glad over hjemmets skranker."	2006081000055_39_annotated.txt	4
AABB	"Hva meg møtte på reisen, hva jeg tenkte derved,
hva som steg i min sjel på det ny-valte sted
hvor fremtiden lå, det jeg later i stikken
for å skildre hva jeg så på «studenter-fabrikken»."	2006081000055_39_annotated.txt	5
AABB	"Skjeggete karer, titt over de tredve,
og slukne på hvert ord, satt og trellede bredved
rejiserede kropper på sytten år,
sorgløst-galne som spurv i vår."	2006081000055_39_annotated.txt	6
AABB	"Kraftige sjø-menn, hvis eventyr-sinn
først drev dem av skolen i livet inn,
men siden på tokt med den attrå som krever
lys av tenkningens sol over alt det som lever."	2006081000055_39_annotated.txt	7
AABB	"- Fallerede kjøpmenn, som stilt bak sin disk
hadde beilet til boken, inntil kreditor ble bisk
og tok varene fra dem. Nå de leste «på lån».
Og ved siden dovne «løver»,  det var nesten som hån!"	2006081000055_39_annotated.txt	8
AABBCC	"Unge ærgjerrige, «norske» jurister,
«preler»! og preke-lystne seminarister,
kadetter med en skade på arm eller ben,
bønder, hvem en skole falt altfor sen;
her de alle ville bryte i latinen frem
på et år eller to,  imot åtte eller fem."	2006081000055_39_annotated.txt	9
AABB	"De hang over benken, de lå imot veggen,
i hvert vindu satt to, én just prøvede eggen
på sin ny-slepne kniv i den blekkete pult.
Gjennom tvenne åpne rom var det dørgende fullt."	2006081000055_39_annotated.txt	10
AABB	"Lang og slåpen, i halvdrøm, på ytterste linje
satt og grunnet for seg selv Åsmund Olavsen Vinje.
Anspent og mager, med farge som gipsen,
bak et kull-sort, umåtelig skjegg Henrik Ibsen."	2006081000055_39_annotated.txt	11
AABC	"Jeg, den yngste i laget, gikk og ventet på parti,
inntil nytt kull kom inn, over jul Jonas Lie.
Som bare hadde en «preliminær»-eksamen til den «norske»
(ikke latinske) embets-eksamen."	2006081000055_39_annotated.txt	12
AABB	"Men «mannen», vår sjef på det logiske tog,
«gamle Heltberg» av alle var den snurrigste dog!
I pels-støvler stod han, i hundeskinns-trøye
(for astma og gikt måtte kjempen seg bøye)."	2006081000055_39_annotated.txt	13
AABB	"Ei skinn-luen skjulte hans panne, den høye,
hans klassiske drag og hans mektige øye.
Nå krum-bøydd av smerte, nå reist av sin kraft,
han kastet sterke tanker, og han kastet ikke lavt."	2006081000055_39_annotated.txt	14
AABBCCCC	"Kom lidelsen verre, og den møttes igjen
av viljen i hans sjel, og han tok som et spenn
mot anfall på anfall, hans øyne de flammet,
og hendene seg knyttet, som om dypt han seg skammet,
fordi han hadde veket en stund! - ja, da var vi
dypt slagne av det store i kampen, da bar vi
et billede hjem fra hin stormende tid
da det suste gjennom landet en «Wergelands-rid»!"	2006081000055_39_annotated.txt	15
ABCD	"Det var krefter i de karer som var med på hin lek,
det var vilje i de krefter som den gang steg.
Nå stod han der tilbake, forglemt i sin krok.
Men gjerningen han gjorde, den var en høvdings dog!"	2006081000055_39_annotated.txt	16
AABBCCDD	"Han sprengte tankens evne av skole-puggets bånd,
hans lære var selvstendig, hans følelse var ånd;
personligheten typisk: på trøndersk-hedemarkisk
skar han fore i teksten; og uinnskrenkt-monarkisk
var hans vrede over feil;  men den la'e seg straks,
eller steg til en patos av edleste slags,
som oftest slo tilbake i selv-ironi
og en styrt-regn av vidd, hvorved ingen satt fri."	2006081000055_39_annotated.txt	17
AABBCCD	"Sådan styrte han sin «horde», sådan gikk det gjennom landet,
det klassisk-skjønne land som vi herjet så forbannet!
Hvor forferdet stod ei Cicero, Virgil og Sallust
på Forum og i templet hvor vi rasede just!
Det var atter Goter-toget over Romas ruiner,
det var Tors og Odins ånd over Jupiters latiner,
når han svang den, da det gnistrede og kastede flammer."	2006081000055_39_annotated.txt	18
AABB	"Den flokk av «barbarer» han førte av sted,
hadde just ei til mål hist å sette seg ned.
Den ble ikke «latiner», ei fremmed tenknings trell;
men den ble under toget alt mere seg selv."	2006081000055_39_annotated.txt	19
AABC	"Han innvant språket for oss som en tenkningens lov,
og de som fulgte med ham, fikk et liflig behov
til utferd og til under, fikk erobringens mot
til angrep på hva hittil som uløselig stod."	2006081000055_39_annotated.txt	20
ABCCDD	"Hver tolkning han gav, ble som syn vi hadde hatt;
det økte vår unge personlige kraft.
Hans billeder ble nedslag i vår skapende lyst,
hans vidd ble styrke-prøve; den gav evne til dyst,
hans velde var oss vekten hvorpå smått fra stort ble skilt,
hans patos bud fra kampen som luede stilt."	2006081000055_39_annotated.txt	21
